Title,Semester,Description,Skills,URL
Nonlinear Optimization,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836311
Norwegisch A1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837609
Norwegisch A2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836124
Norwegisch B1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837803
Numerical Linear Algebra for Computational Science and Information Engineering,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841148
Numerical Programming 1 (CSE),2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837711
Numerics of Differential Equations,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836459
Numerik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838358
Numerische Akustik in Python,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839442
Numerische Algorithmen im Hochleistungsrechnen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839592
Numerische Festkörpermechanik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839787
Numerische Methoden der Elektrotechnik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836751
Numerische Methoden für Erhaltungsgleichungen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839361
Numerische Methoden für Ingenieure - Prüfungseinsicht,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839060
Numerische Methoden im Ingenieurwesen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837480
Numerische Methoden im Stahlbetonbau,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840475
Numerische Methoden 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838676
Numerische Methoden 2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836113
Numerische Simulationsmethoden der Nachhaltigkeitsplanung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838392
Numerische Strömungsmechanik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839969
Numerische Tools,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838200
Numerische Verfahren Vorlesung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839135
Numerisches Programmieren,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837178
Nutritional Prevention Strategies and Research,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840449
Nutzen der Raumfahrt,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950884782
Nutztierkrankheiten,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837508
Obstbau,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840480
Ökobilanzierung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837675
Ökologie und Evolution von pathogenen Bakterien,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836872
Ökologische Grundlagen des Naturschutzes in der Praxis,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838763
Ökologische Stadtentwicklung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837301
Ökologischer Landbau,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836225
Ökonometrie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839099
Ökonomie für Forst- und Ressourcenmanagement,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841798
Ökonomik des Haushalts und Verbraucherpolitik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841998
Ökosystemmanagement und angewandte Renaturierungsökologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836741
Ökotoxikologie von Oberflächengewässern,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836556
Onboarding Workshop Kratos Multiphysics,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950874169
Open Circular Innovation,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840808
Open Data - Open Science,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842395
Operational Safety,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842353
Operations Research,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839723
Operations Research & Decision Analysis,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950848584
Operations Research and Decision Analysis - Lecture,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842380
Operations Research for Life Sciences - Lecture,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950877184
Operations Research in Hydrology,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950873418
Optical Communication Systems,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836120
Optical Networks,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838155
Optimal Control and Decision Making,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839649
Optimal Control Lab,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837782
Optimal Transport,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950876421
Optimierung und Modellanalyse,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837935
Optimierungsverfahren - Simulation und Operations Research,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836442
Optische Bildgebung und Mikroskopie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842357
Optische Spektroskopie von Halbleiter-Nanomaterialien und Nanostrukturen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950884619
Optomechatronische Messsysteme,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836365
Orbis Workshop,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841386
Orbital and Space Flight Mechanics - Excercise,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950872530
Orbital and Space Flight Mechanics,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950872342
Orbital and Space Flight Mechanics - Practical Course,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950872562
Orbitmechanik,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840543
Orchester am Campus Weihenstephan,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837387
Orchester am Stammgelände,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837388
Organelle Metabolism,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950885956
Organic Photochemistry,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840222
Organische Chemie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836162
Organische Chemie 2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837331
Organische Chemie 3,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836909
Organismische und Molekulare Mikrobiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836733
Organizational Behavior,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839873
Organspezifische Molekulare Karzinogenese,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836974
"Orthopädie, Rheumatologie und Traumatologie",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837406
Orthopädisch/Traumatologische Sportmedizin,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837853
Overview Markets of Renewable Resources,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839752
"P 1.1 Geowissenschaften I, Allgemeine Geologie",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836596
"P 1.2 Geowissenschaften I, Geomaterialien 1",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836492
"P 1.3 Geowissenschaften I, Geomaterialien 2",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836172
"P 4.1 Geowissenschaften III, Endogene Dynamik",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837928
"P 4.2 Geowissenschaften III, Umweltgeowissenschaften/Georessourcen",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837988
Pädagogische Psychologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841582
Pädagogische und Entwicklungspsychologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836240
Paradoxes and Unintended Consequences in Sustainable Operations and Supply Chain Management,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950875000
Parallel Programming Systems,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950841540
Partial Differential Equations for Electrical Engineering,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838991
Partial Differential Equations 2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950876757
Particle-Simulation Methods for Fluid Dynamics,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836214
Partikelmethoden im Ingenieurwesen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950849615
Patentschutz,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840550
Patterns in Software Engineering,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837133
Peptidchemie und -biochemie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836222
Peptiddesign und Mechanismen der Proteinaggregation und Zelldegeneration,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842010
"Per Anhalter durch die Galaxis? Ideen, Irritationen, Inspirationen zum Leben in der Zukunft",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840664
Perfektionismus im Studium. Den eigenen Leistungsdruck loslassen.,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838030
Peripheral and Neuromuscular Mechanisms of Movement Control,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840586
Perlen der Informatik 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837111
Perlen der Informatik 3,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836119
Personale und soziale Kompetenzen im Lehrberuf,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840121
Personalentwicklung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836792
Personality Research,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950873366
Personalized Learning – Adaptive Teaching,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950875310
Perspektiven der Technikfolgenabschätzung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837954
Pflanze-Insekten-Interaktionen im Globalen Wandel,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837726
Pflanzen in der Umwelt von morgen,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837109
Pflanzenernährung II,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840454
Pflanzenphysiologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836499
Pflanzenschutz,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840364
"Pflanzenschutzmittel – Eigenschaften, Wirkung und Anwendung",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837895
Pflanzensystembiologie SE,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950876534
"Pflanzensystembiologie UE I, II und III",2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836808
Pflanzensystembiologie VL,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950876531
Pflanzenzüchtung,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950838115
Pflichtprojekt,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837734
Photogrammetrie und Fernerkundung 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836360
Photogrammetrie und Fernerkundung 3,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836679
Phänologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950839365
Pharmazeutische Radiochemie 1,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950837434
Pharmazeutische Technologie,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950840988
Pharmazeutische Technologie 2,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950836132
Phase Locked Loop/ Clocked Circuits,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950842165
Philosophieren lernen mit Sokrates,2025 W,Pending...,Pending...,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.tm.cp/student/courses/950875283
